"Date","Price","Open","High","Low","Vol.","Change %"
"10/22/2012","7.61","7.75","7.78","7.57","14.72M","-1.81%"
"10/19/2012","7.75","7.77","7.80","7.67","14.69M","-0.26%"
"10/18/2012","7.77","7.69","7.80","7.66","20.33M","0.78%"
"10/17/2012","7.71","7.69","7.74","7.58","25.30M","0.39%"
"10/16/2012","7.68","7.59","7.68","7.57","16.48M","1.59%"
"10/15/2012","7.56","7.47","7.64","7.47","15.39M","0.00%"
"10/11/2012","7.56","7.43","7.58","7.41","24.77M","1.75%"
"10/10/2012","7.43","7.48","7.58","7.41","15.70M","-0.80%"
"10/09/2012","7.49","7.67","7.72","7.47","21.81M","-2.98%"
"10/08/2012","7.72","7.74","7.75","7.59","13.86M","-0.39%"
"10/05/2012","7.75","7.90","7.90","7.70","14.52M","-0.39%"
"10/04/2012","7.78","7.78","7.79","7.63","13.77M","0.39%"
"10/03/2012","7.75","8.00","8.01","7.74","15.77M","-2.52%"
"10/02/2012","7.95","7.96","8.08","7.92","12.95M","0.13%"
"10/01/2012","7.94","7.78","7.99","7.72","13.01M","1.79%"
"09/28/2012","7.80","7.87","7.91","7.66","23.42M","-1.76%"
"09/27/2012","7.94","7.85","8.00","7.78","22.44M","1.40%"
"09/26/2012","7.83","7.88","7.92","7.75","21.30M","-1.01%"
"09/25/2012","7.91","8.31","8.34","7.90","38.70M","-6.61%"
"09/24/2012","8.47","8.50","8.58","8.40","26.51M","-0.59%"
"09/21/2012","8.52","8.48","8.63","8.48","14.73M","0.83%"
"09/20/2012","8.45","8.44","8.47","8.37","9.99M","-0.24%"
"09/19/2012","8.47","8.52","8.56","8.40","13.15M","-0.12%"
"09/18/2012","8.48","8.64","8.64","8.42","13.02M","-1.17%"
"09/17/2012","8.58","8.58","8.69","8.44","18.39M","0.35%"
"09/14/2012","8.55","8.44","8.64","8.44","21.10M","1.30%"
"09/13/2012","8.44","8.17","8.50","8.10","24.80M","2.68%"
"09/12/2012","8.22","8.12","8.27","8.12","16.78M","1.48%"
"09/11/2012","8.10","8.04","8.17","8.04","13.11M","0.50%"
"09/10/2012","8.06","8.17","8.19","8.05","13.07M","0.12%"
"09/06/2012","8.05","8.01","8.15","7.93","14.85M","1.00%"
"09/05/2012","7.97","8.00","8.02","7.85","12.09M","0.25%"
"09/04/2012","7.95","7.97","8.02","7.87","14.94M","-1.12%"
"09/03/2012","8.04","7.88","8.04","7.88","11.27M","1.90%"
"08/31/2012","7.89","8.17","8.17","7.89","24.10M","-2.11%"
"08/30/2012","8.06","8.02","8.07","7.94","11.23M","0.00%"
"08/29/2012","8.06","8.18","8.22","8.03","17.67M","-1.47%"
"08/28/2012","8.18","8.03","8.20","8.00","10.59M","1.11%"
"08/27/2012","8.09","8.13","8.16","8.05","7.67M","-0.74%"
"08/24/2012","8.15","8.10","8.22","8.07","12.13M","-0.61%"
"08/23/2012","8.20","8.23","8.26","8.07","16.61M","-0.97%"
"08/22/2012","8.28","8.21","8.28","8.15","12.51M","0.12%"
"08/21/2012","8.27","8.34","8.39","8.21","16.06M","-0.24%"
"08/20/2012","8.29","8.33","8.37","8.29","12.32M","-0.36%"
"08/17/2012","8.32","8.28","8.34","8.25","9.97M","0.73%"
"08/16/2012","8.26","8.26","8.29","8.17","13.50M","0.73%"
"08/15/2012","8.20","8.01","8.24","8.01","21.44M","0.86%"
"08/14/2012","8.13","8.15","8.26","8.09","16.21M","-0.49%"
"08/13/2012","8.17","8.13","8.21","8.06","9.65M","0.00%"
"08/10/2012","8.17","8.04","8.17","7.98","20.67M","1.62%"
"08/09/2012","8.04","8.01","8.07","7.94","15.22M","-0.62%"
"08/08/2012","8.09","7.93","8.09","7.87","18.96M","1.38%"
"08/07/2012","7.98","7.98","8.11","7.91","19.14M","1.01%"
"08/06/2012","7.90","7.76","7.99","7.72","15.42M","2.33%"
"08/03/2012","7.72","7.69","7.75","7.63","16.33M","2.80%"
"08/02/2012","7.51","7.47","7.58","7.43","15.47M","-1.05%"
"08/01/2012","7.59","7.54","7.64","7.39","16.76M","0.53%"
"07/31/2012","7.55","7.60","7.60","7.41","23.32M","-0.26%"
"07/30/2012","7.57","7.51","7.62","7.36","17.68M","1.20%"
"07/27/2012","7.48","7.17","7.52","7.12","30.26M","5.50%"
"07/26/2012","7.09","7.19","7.21","7.01","29.83M","0.71%"
"07/25/2012","7.04","7.10","7.17","6.99","19.04M","0.43%"
"07/24/2012","7.01","6.94","7.05","6.86","28.07M","0.86%"
"07/23/2012","6.95","7.11","7.24","6.83","44.29M","-4.79%"
"07/20/2012","7.30","7.29","7.35","7.26","15.62M","-0.41%"
"07/19/2012","7.33","7.26","7.39","7.26","11.35M","1.10%"
"07/18/2012","7.25","7.07","7.27","7.05","12.97M","1.83%"
"07/17/2012","7.12","7.14","7.18","7.08","13.43M","0.00%"
"07/16/2012","7.12","7.14","7.17","7.08","17.94M","-0.14%"
"07/13/2012","7.13","7.13","7.17","7.07","13.08M","0.99%"
"07/12/2012","7.06","7.06","7.11","7.01","18.43M","-1.67%"
"07/11/2012","7.18","7.27","7.30","7.13","10.26M","-0.28%"
"07/10/2012","7.20","7.41","7.44","7.18","18.98M","-1.91%"
"07/06/2012","7.34","7.29","7.34","7.17","10.64M","-0.41%"
"07/05/2012","7.37","7.39","7.42","7.27","11.52M","0.14%"
"07/04/2012","7.36","7.32","7.39","7.29","4.50M","0.14%"
"07/03/2012","7.35","7.22","7.40","7.20","18.23M","2.51%"
"07/02/2012","7.17","7.13","7.21","7.08","11.17M","0.28%"
"06/29/2012","7.15","7.24","7.24","7.08","18.01M","2.00%"
"06/28/2012","7.01","7.01","7.06","6.89","18.91M","-0.85%"
"06/27/2012","7.07","6.97","7.17","6.91","15.52M","1.58%"
"06/26/2012","6.96","7.04","7.04","6.88","11.28M","-0.57%"
"06/25/2012","7.00","7.05","7.11","6.93","11.54M","-2.51%"
"06/22/2012","7.18","7.23","7.25","7.03","13.25M","0.00%"
"06/21/2012","7.18","7.41","7.41","7.18","13.69M","-2.84%"
"06/20/2012","7.39","7.45","7.47","7.21","19.94M","-0.81%"
"06/19/2012","7.45","7.43","7.51","7.39","13.80M","0.81%"
"06/18/2012","7.39","7.33","7.49","7.30","13.10M","-0.81%"
"06/15/2012","7.45","7.38","7.45","7.30","21.09M","1.36%"
"06/14/2012","7.35","7.33","7.40","7.21","31.18M","0.55%"
"06/13/2012","7.31","7.21","7.41","7.19","26.43M","0.41%"
"06/12/2012","7.28","7.19","7.29","7.12","14.89M","1.53%"
"06/11/2012","7.17","7.12","7.24","7.09","19.07M","1.13%"
"06/08/2012","7.09","7.03","7.14","7.01","11.03M","0.28%"
"06/06/2012","7.07","6.83","7.10","6.73","26.29M","3.97%"
"06/05/2012","6.80","6.96","7.01","6.76","16.89M","-1.88%"
"06/04/2012","6.93","6.98","7.05","6.89","14.68M","-0.86%"
"06/01/2012","6.99","6.88","7.09","6.84","22.06M","-0.43%"
"05/31/2012","7.02","6.88","7.02","6.82","19.95M","2.03%"
"05/30/2012","6.88","6.66","6.90","6.59","25.67M","0.88%"
"05/29/2012","6.82","6.76","6.86","6.73","24.49M","1.04%"
"05/28/2012","6.75","6.83","6.92","6.71","15.94M","-0.74%"
"05/25/2012","6.80","6.69","6.87","6.69","15.74M","1.19%"
"05/24/2012","6.72","6.77","6.82","6.67","20.17M","-1.03%"
"05/23/2012","6.79","6.83","6.84","6.51","31.48M","-1.02%"
"05/22/2012","6.86","6.81","6.96","6.76","22.44M","-0.15%"
"05/21/2012","6.87","6.51","6.88","6.43","43.31M","7.18%"
"05/18/2012","6.41","6.39","6.47","6.31","27.24M","0.63%"
"05/17/2012","6.37","6.69","6.69","6.36","39.18M","-4.50%"
"05/16/2012","6.67","6.88","6.98","6.58","22.58M","-1.62%"
"05/15/2012","6.78","6.85","6.94","6.75","17.44M","-0.88%"
"05/14/2012","6.84","6.83","6.94","6.77","12.43M","-2.15%"
"05/11/2012","6.99","6.86","7.08","6.86","13.48M","0.00%"
"05/10/2012","6.99","7.02","7.13","6.92","14.45M","0.43%"
"05/09/2012","6.96","6.91","6.99","6.88","17.12M","-0.57%"
"05/08/2012","7.00","7.03","7.07","6.94","16.65M","-0.57%"
"05/07/2012","7.04","7.08","7.10","6.93","18.48M","-0.56%"
"05/04/2012","7.08","7.09","7.18","7.00","32.81M","-0.42%"
"05/03/2012","7.11","7.19","7.22","7.04","23.47M","-0.70%"
"05/02/2012","7.16","7.25","7.34","7.13","21.76M","-1.38%"
"04/30/2012","7.26","7.11","7.26","7.09","10.97M","1.82%"
"04/27/2012","7.13","7.17","7.17","7.08","19.22M","0.14%"
